Review Text,label
"Very professional and friendly doctors and attending nurse,the front desk personal was also friendly.<br><br>Thanks ❤️",positive
MedStar internal  medicine  is wonderful.They take the time to make sure everything is good up-to-date with me.<br>I always highly recommend.,positive
"Thank you medstar hospital center, for your medical help and patient. I looked forward to be the goodest patient with you. Thank you soo much.",positive
Dr Topol is the best doctor in the business. You want a good doctor go to MedStar Washington Hospital Center to the clinic and see her.,positive
I had a NP that took the time to listen to an experience that I had and end up in the emergency room . I really appreciate her.,positive
I enjoy each and every visit with a Dr. that listens and answers all questions.,positive
"I LOVE MWHC! THEY ARE THE BEST. They have excellent staff, and caring staff<br>THANK YOU MWHC!",positive
"I felt like they were very knowledgeable. Also, I felt like they were listening to me. That was the bonus for me. Great job!",positive
"Wonderful and caring medical staff. Felt listened to and helped,",positive
When I go to medstar always feel like I'm cared for in a great manner,positive
I love my Dr but hate these pharmacies I suffer w asthma and they won't fill my two prescriptions the Dr ordered now I'm suffering more this is sad,positive
Dr schocket and his team was very professional and showed much compassion,positive
They took very good care of me.,positive
It's a great place for u to get better and they patience is great they are nice,positive
"Everyone at the Washington Hospital Center were wonderful, especially Dr. Peres is very professional and courteous",positive
Great people work there and patient's first 👏,positive
The staff there is very professional and caring about your well-being,positive
I love the doctor that I had she was amazing she was loving she was caring,positive
My appointments are always informative and enjoyable.,positive
My 1st visit an every thing was explained clearly,positive
He's a good doctor,positive
Good communication with the doctors.,positive
Excellent. Through with kindness care.,positive
Appreciate the attentive care of the staff,positive
Best choice ever✨💖🙏🏽,positive
They both took care of my needs,positive
